Time_UTC_Start,open,high,low,close,volume,quote_asset_volume,number_of_trades,base_asset_volume,quote_asset_volume,label
2019-04-21 08:00:00,5281.01,5283.0,5281.01,5282.13,10.526064,55602.50956285,117.0,6.82807,36070.98808034,1.0
2019-04-21 09:00:00,5268.98,5269.1,5262.78,5262.86,28.557736,150404.77522428,180.0,12.670014,66728.98916535,0.0
2019-04-21 10:00:00,5206.68,5211.24,5201.28,5204.6,84.671496,440679.15002963,559.0,54.714908,284748.53229716,0.0
2019-04-21 11:00:00,5221.63,5224.28,5219.92,5222.28,8.530249,44543.65281078,109.0,2.993686,15633.24708871,1.0
2019-04-21 12:00:00,5217.5,5219.99,5212.19,5214.45,25.070738,130765.78200644,215.0,18.268396,95288.06937963,0.0
2019-04-21 13:00:00,5207.31,5210.94,5207.31,5209.98,13.405822,69834.90644595,207.0,8.304382,43263.47790102,1.0
2019-04-21 14:00:00,5225.77,5226.0,5223.8,5226.0,9.818576,51307.42655249,106.0,5.771195,30159.15364957,1.0
2019-04-21 15:00:00,5232.62,5233.07,5229.11,5231.46,22.421719,117304.12095816,188.0,15.145034,79237.17649911,0.0
2019-04-21 16:00:00,5239.4,5243.89,5239.4,5243.3,21.422125,112298.9153673,203.0,12.807681,67149.69691203,1.0
2019-04-21 17:00:00,5231.69,5232.0,5230.63,5231.34,34.469276,180305.41756179,167.0,4.948132,25887.09913531,0.0
2019-04-21 18:00:00,5226.14,5226.17,5223.02,5225.88,3.020794,15783.794671,66.0,1.790004,9353.36355475,0.0
2019-04-21 19:00:00,5199.99,5200.0,5195.63,5196.4,11.121176,57818.87526133,103.0,7.285027,37877.87087479,0.0
2019-04-21 20:00:00,5218.44,5221.17,5216.96,5217.77,5.028164,26240.60593247,79.0,2.239917,11690.90600989,0.0
2019-04-21 21:00:00,5199.03,5201.27,5197.04,5200.95,12.310029,64004.33790197,142.0,8.620558,44821.60154944,1.0
2019-04-21 22:00:00,5233.25,5237.53,5221.9,5230.6,22.008091,115071.84429846,135.0,3.331665,17436.48765338,0.0
2019-04-21 23:00:00,5252.53,5256.85,5252.0,5255.72,5.138534,27000.41577536,82.0,2.458069,12916.29941928,1.0
2019-04-22 00:00:00,5257.41,5260.04,5255.01,5256.22,13.293279,69882.92488622,126.0,4.88914,25704.40717327,0.0
2019-04-22 01:00:00,5256.92,5259.98,5256.02,5259.98,7.744559,40721.00274635,91.0,4.639919,24396.93319784,1.0
2019-04-22 02:00:00,5228.32,5230.44,5226.73,5228.57,13.942966,72911.18397682,113.0,10.283123,53774.54269641,1.0
2019-04-22 03:00:00,5224.5,5232.16,5223.41,5229.23,11.721326,61271.22352183,141.0,6.988463,36532.07180102,1.0
2019-04-22 04:00:00,5218.32,5226.73,5218.32,5223.37,17.066498,89134.28513123,235.0,8.488124,44335.10292253,1.0
2019-04-22 05:00:00,5237.26,5238.61,5236.45,5237.15,4.063327,21281.51906167,103.0,1.971732,10327.26335438,0.0
2019-04-22 06:00:00,5234.74,5239.0,5233.46,5238.74,27.011855,141456.04985138,154.0,25.253052,132247.54760262,1.0
2019-04-22 07:00:00,5247.79,5253.44,5246.67,5252.2,28.992614,152241.81841246,197.0,21.647488,113690.47015708,1.0
2019-04-22 08:00:00,5243.65,5245.42,5242.43,5244.0,9.230702,48405.74744919,113.0,5.617863,29461.68260151,1.0
2019-04-22 09:00:00,5256.97,5257.86,5254.6,5255.34,9.471666,49781.86244084,112.0,5.662237,29760.23687368,0.0
2019-04-22 10:00:00,5266.4,5269.9,5264.17,5268.83,19.588866,103189.43351202,169.0,10.260721,54053.48474149,1.0
2019-04-22 11:00:00,5283.02,5284.01,5280.25,5281.39,24.252337,128109.71313467,122.0,6.817124,36008.2125129,0.0
2019-04-22 12:00:00,5275.0,5276.63,5273.58,5275.4,23.778796,125449.82280028,135.0,16.335922,86187.87075142,1.0
2019-04-22 13:00:00,5277.64,5279.03,5277.13,5277.3,5.70208,30094.1617818,85.0,1.701002,8978.64495135,0.0
2019-04-22 14:00:00,5267.51,5269.12,5266.86,5268.21,8.160109,42990.09752355,121.0,5.952847,31362.99642807,1.0
2019-04-22 15:00:00,5285.11,5286.79,5284.06,5286.78,32.287997,170683.0560853,108.0,6.354491,33588.49215423,1.0
2019-04-22 16:00:00,5280.58,5283.55,5274.0,5274.02,35.654221,188198.79987749,234.0,13.733582,72519.63656647,0.0
2019-04-22 17:00:00,5275.5,5276.38,5274.13,5276.2,15.897913,83870.88460449,147.0,5.837356,30796.4299648,1.0
2019-04-22 18:00:00,5333.17,5347.8,5333.17,5336.03,166.36647,888827.98169474,922.0,88.944987,475223.6969573,1.0
2019-04-22 19:00:00,5373.17,5386.65,5373.17,5381.01,100.616138,541481.28556122,588.0,76.736212,412965.0760734,1.0
2019-04-22 20:00:00,5354.69,5359.91,5354.69,5358.16,18.301386,98052.38177473,204.0,9.937645,53245.14829603,1.0
2019-04-22 21:00:00,5339.94,5340.16,5333.34,5336.0,17.047402,90967.195198,203.0,4.268931,22781.93401656,0.0
2019-04-22 22:00:00,5357.87,5359.19,5355.54,5359.19,6.469855,34665.31079133,97.0,4.458818,23891.10065639,1.0
2019-04-22 23:00:00,5373.19,5374.13,5368.96,5368.97,23.519511,126293.70739722,171.0,14.985183,80466.05727881,0.0
2019-04-23 00:00:00,5357.14,5358.88,5357.12,5357.17,10.821244,57983.39780566,151.0,6.580769,35263.46130811,1.0
2019-04-23 01:00:00,5350.82,5352.38,5349.83,5351.18,4.387927,23479.97836216,84.0,2.416233,12930.16309382,1.0
2019-04-23 02:00:00,5355.11,5358.57,5355.11,5357.96,17.168859,91973.65964317,111.0,13.141088,70396.842116,1.0
2019-04-23 03:00:00,5378.11,5379.18,5376.3,5377.75,9.529115,51248.96611352,123.0,4.838253,26022.5270319,0.0
2019-04-23 04:00:00,5414.5,5420.97,5413.14,5419.31,24.702451,133837.30848018,270.0,16.078469,87118.38414588,1.0
2019-04-23 05:00:00,5494.14,5498.0,5489.52,5494.21,57.069297,313574.8833599,366.0,34.246568,188162.86216796,1.0
2019-04-23 06:00:00,5507.0,5511.64,5506.35,5510.79,38.858707,214101.91187526,192.0,33.542815,184815.61289231,1.0
2019-04-23 07:00:00,5504.63,5508.0,5504.61,5506.3,12.225233,67319.00522512,132.0,7.190838,39600.76568993,1.0
2019-04-23 08:00:00,5508.42,5514.0,5508.01,5512.81,21.609643,119068.66863687,135.0,12.282874,67685.00955377,1.0
2019-04-23 09:00:00,5508.93,5509.45,5503.0,5504.45,56.302298,309941.39805959,416.0,18.445185,101563.01888916,0.0
2019-04-23 10:00:00,5501.0,5502.0,5497.61,5500.49,28.742683,158080.33392482,194.0,17.582982,96706.24470553,0.0
2019-04-23 11:00:00,5514.37,5521.71,5512.33,5521.41,42.394657,233963.89359761,277.0,28.402181,156762.09723253,1.0
2019-04-23 12:00:00,5513.97,5518.4,5513.0,5515.94,19.576814,107979.12372617,146.0,9.455981,52152.83774632,1.0
2019-04-23 13:00:00,5528.57,5530.82,5519.94,5523.99,55.945868,309065.49293134,442.0,14.715962,81301.31866948,0.0
2019-04-23 14:00:00,5538.19,5541.81,5536.94,5540.06,29.781045,164975.67905291,233.0,18.642696,103279.96061131,1.0
2019-04-23 15:00:00,5551.28,5551.35,5547.9,5548.53,15.221077,84474.402394,159.0,4.443928,24665.7742204,0.0
2019-04-23 16:00:00,5536.31,5539.3,5534.97,5538.25,15.952437,88326.87211667,179.0,11.504355,63699.60308363,1.0
2019-04-23 17:00:00,5546.8,5546.8,5543.0,5544.68,10.885213,60351.83990024,135.0,5.121975,28399.45990197,0.0
2019-04-23 18:00:00,5553.0,5561.0,5552.95,5561.0,34.674571,192637.85920175,250.0,26.349344,146394.84137309,1.0
2019-04-23 19:00:00,5575.53,5578.46,5575.03,5578.46,10.460537,58333.34436528,129.0,4.221793,23544.39240392,1.0
2019-04-23 20:00:00,5568.5,5568.86,5565.61,5567.91,10.90119,60694.35602867,126.0,4.236403,23588.33672176,0.0
2019-04-23 21:00:00,5551.66,5553.37,5549.38,5551.28,10.721761,59524.9075999,127.0,8.020812,44531.61089417,0.0
2019-04-23 22:00:00,5539.32,5540.0,5535.87,5537.32,13.305856,73696.9290868,154.0,6.984496,38689.66756669,0.0
2019-04-23 23:00:00,5536.32,5544.31,5536.32,5543.11,59.779973,331220.05537245,265.0,30.285322,167806.38608267,1.0
2019-04-24 00:00:00,5490.91,5494.92,5486.54,5490.0,52.851665,290156.90804849,438.0,21.861704,120055.24924205,0.0
2019-04-24 01:00:00,5500.0,5500.14,5497.0,5497.83,38.708749,212812.41305728,148.0,7.349123,40413.1142017,0.0
2019-04-24 02:00:00,5497.75,5499.36,5491.84,5493.68,36.19682,198960.85014976,224.0,17.372391,95494.55705019,0.0
2019-04-24 03:00:00,5520.43,5522.28,5520.43,5522.28,9.166169,50610.93147233,129.0,6.447959,35602.93725504,1.0
2019-04-24 04:00:00,5531.32,5532.97,5527.93,5528.0,26.842567,148445.71469292,208.0,6.83275,37788.04148552,0.0
2019-04-24 05:00:00,5556.9,5561.78,5556.23,5560.93,10.453417,58101.5377464,131.0,7.674469,42657.82937951,1.0
2019-04-24 06:00:00,5565.9,5571.71,5565.67,5569.42,13.425201,74756.18793585,152.0,8.208125,45704.64667903,1.0
2019-04-24 07:00:00,5558.81,5559.91,5558.0,5558.0,43.271452,240505.05351234,229.0,5.732132,31861.37171153,0.0
2019-04-24 08:00:00,5420.61,5421.63,5416.0,5417.99,164.099931,889422.46795109,665.0,130.409045,706866.12266113,0.0
2019-04-24 09:00:00,5444.0,5444.78,5438.09,5438.82,66.297692,360784.65984271,387.0,15.369296,83630.88408579,0.0
2019-04-24 10:00:00,5426.05,5429.83,5425.45,5426.06,25.745803,139736.58575634,210.0,16.223684,88057.57450965,1.0
2019-04-24 11:00:00,5379.86,5388.47,5376.04,5385.34,44.530984,239711.18848856,425.0,27.080898,145789.83893372,1.0
2019-04-24 12:00:00,5385.63,5387.71,5383.31,5385.14,26.468054,142553.32460403,205.0,21.689015,116818.6609372,0.0
2019-04-24 13:00:00,5413.4,5419.97,5413.37,5418.01,16.887001,91480.00911343,216.0,10.307999,55839.36477183,1.0
2019-04-24 14:00:00,5396.18,5398.0,5390.0,5391.07,35.289286,190314.6011255,373.0,11.919192,64279.9881669,0.0
2019-04-24 15:00:00,5427.14,5429.99,5427.04,5428.28,3.722062,20205.48148025,86.0,1.961007,10645.87861186,1.0
2019-04-24 16:00:00,5425.0,5431.77,5425.0,5430.16,12.06724,65499.51246002,139.0,5.02202,27263.88253062,1.0
2019-04-24 17:00:00,5394.22,5395.59,5383.07,5391.04,72.243787,389357.66533015,385.0,18.491418,99702.95143758,0.0
2019-04-24 18:00:00,5384.79,5384.81,5371.38,5377.15,48.829721,262620.50247663,354.0,17.305626,93086.84053278,0.0
2019-04-24 19:00:00,5369.05,5374.25,5365.79,5371.07,53.271952,286038.32184644,305.0,21.214635,113941.43961614,1.0
2019-04-24 20:00:00,5400.0,5403.75,5399.8,5402.99,11.677927,63077.38247936,134.0,5.892734,31829.83533017,1.0
2019-04-24 21:00:00,5409.0,5414.41,5407.5,5411.34,45.203808,244623.73623851,185.0,38.875971,210386.11466361,1.0
2019-04-24 22:00:00,5399.23,5401.24,5399.0,5400.0,13.076239,70612.57681503,131.0,10.131948,54714.43137027,1.0
2019-04-24 23:00:00,5413.32,5414.28,5411.95,5413.67,28.098585,152116.63015983,179.0,3.750415,20303.70709817,1.0
2019-04-25 00:00:00,5415.0,5415.28,5409.43,5409.43,43.69807,236561.03694252,273.0,9.64735,52210.78537874,0.0
2019-04-25 01:00:00,5426.98,5428.41,5425.01,5426.0,7.699778,41785.04410103,157.0,4.387365,23810.61424865,0.0
2019-04-25 02:00:00,5430.69,5431.62,5430.0,5430.02,11.151103,60556.77134038,162.0,5.71813,31054.58304552,0.0
2019-04-25 03:00:00,5403.97,5408.5,5402.52,5408.5,12.426242,67172.78271523,124.0,7.501044,40553.11122681,1.0
2019-04-25 04:00:00,5413.14,5414.84,5410.0,5410.03,11.52092,62348.23620253,118.0,4.63194,25071.45560753,0.0
2019-04-25 05:00:00,5400.02,5402.19,5400.0,5400.06,7.138243,38549.20786363,94.0,3.071006,16585.55485015,1.0
2019-04-25 06:00:00,5406.42,5406.65,5400.61,5403.46,34.045553,183990.16157409,139.0,18.555068,100280.79616593,0.0
2019-04-25 07:00:00,5380.94,5380.94,5373.6,5374.47,13.732501,73825.85806602,147.0,4.009434,21556.77696715,0.0
2019-04-25 08:00:00,5406.0,5406.1,5404.0,5404.9,20.035743,108296.94254134,121.0,5.902058,31899.30941744,0.0
2019-04-25 09:00:00,5403.08,5404.0,5401.03,5402.95,10.860636,58672.46648955,107.0,6.273936,33896.03425996,0.0
2019-04-25 10:00:00,5399.0,5405.65,5398.99,5404.36,101.519309,548257.2221791,281.0,80.201992,433073.89794715,1.0
2019-04-25 11:00:00,5438.03,5442.85,5438.01,5442.0,34.404911,187171.94152302,309.0,25.574587,139137.02530616,1.0
2019-04-25 12:00:00,5441.81,5443.26,5441.19,5442.01,33.190632,180640.28297929,247.0,9.969691,54262.12696621,1.0
2019-04-25 13:00:00,5431.4,5431.4,5428.09,5428.09,48.631838,264063.10064399,177.0,27.578184,149743.79894779,0.0
2019-04-25 14:00:00,5434.89,5434.9,5432.0,5432.0,31.219274,169608.56904808,158.0,1.050371,5706.69209914,0.0
2019-04-25 15:00:00,5418.82,5420.0,5417.07,5419.42,6.190517,33544.9392299,100.0,2.606309,14124.30821142,1.0
2019-04-25 16:00:00,5432.0,5434.86,5432.0,5433.29,12.638058,68661.02541554,197.0,5.655935,30729.9853053,1.0
2019-04-25 17:00:00,5458.22,5459.0,5457.0,5458.3,28.839338,157413.37443437,293.0,13.48782,73624.39843171,1.0
2019-04-25 18:00:00,5471.2,5476.99,5471.2,5474.34,18.849618,103166.1492911,179.0,13.706404,75022.29473901,1.0
2019-04-25 19:00:00,5475.98,5477.27,5475.0,5476.55,11.043717,60485.29642795,99.0,9.88134,54120.40054237,1.0
2019-04-25 20:00:00,5469.0,5469.0,5463.0,5463.71,18.12553,99062.89729104,174.0,5.06835,27703.4067462,0.0
2019-04-25 21:00:00,5477.15,5478.67,5476.49,5478.59,8.563196,46905.54369493,119.0,4.159131,22783.57648617,1.0
2019-04-25 22:00:00,5387.91,5388.1,5365.88,5369.52,168.067944,903337.14253455,1050.0,57.780642,310692.72612903,0.0
2019-04-25 23:00:00,5215.0,5215.86,5200.0,5200.0,251.342718,1309569.2950599,831.0,82.305475,428675.98583302,0.0
2019-04-26 00:00:00,5220.47,5220.47,5213.05,5214.14,41.088723,214325.04376446,294.0,17.459055,91069.15228524,0.0
2019-04-26 01:00:00,5268.11,5274.18,5268.1,5271.87,47.354075,249618.81768444,374.0,17.33741,91409.51936669,1.0
2019-04-26 02:00:00,5310.01,5313.76,5309.0,5311.56,41.958403,222815.92335277,208.0,20.682251,109838.59843915,1.0
2019-04-26 03:00:00,5389.19,5405.48,5387.39,5402.19,68.774095,371167.15753562,401.0,24.859541,134180.72241793,1.0
2019-04-26 04:00:00,5342.9,5351.0,5342.89,5348.7,33.567232,179497.73501139,222.0,25.142254,134451.99961903,1.0
2019-04-26 05:00:00,5318.45,5324.52,5317.19,5320.13,26.776733,142493.10691887,212.0,12.399757,65983.98798417,1.0
2019-04-26 06:00:00,5324.87,5330.17,5322.9,5329.4,23.859015,127088.01282028,176.0,12.268575,65358.76903636,1.0
2019-04-26 07:00:00,5305.04,5305.4,5301.0,5302.91,10.007158,53073.18321535,134.0,6.985796,37051.7136517,0.0
2019-04-26 08:00:00,5292.16,5297.9,5290.59,5297.35,16.80462,88959.37817191,197.0,10.815363,57257.72625293,1.0
2019-04-26 09:00:00,5301.25,5302.34,5296.61,5299.25,113.73676,602795.60482651,302.0,10.056596,53302.52340815,0.0
2019-04-26 10:00:00,5314.3,5317.99,5312.63,5315.07,40.234701,213876.77454983,200.0,29.513299,156902.50164118,1.0
2019-04-26 11:00:00,5314.8,5316.67,5308.27,5312.69,39.66641,210746.56415824,346.0,18.677317,99251.56264881,0.0
2019-04-26 12:00:00,5333.3,5334.5,5325.57,5325.57,23.409218,124743.47034326,210.0,9.663724,51515.99326322,0.0
2019-04-26 13:00:00,5330.61,5332.19,5329.01,5330.83,16.792319,89512.77095841,101.0,15.01873,80058.4840446,1.0
2019-04-26 14:00:00,5301.36,5303.21,5297.44,5297.74,19.939274,105667.11932671,165.0,5.133872,27208.56346169,0.0
2019-04-26 15:00:00,5311.39,5316.77,5307.2,5311.4,57.737726,306690.4746144,534.0,20.064613,106591.80790274,1.0
2019-04-26 16:00:00,5285.17,5285.78,5270.18,5271.67,80.744695,426031.5888513,591.0,29.142035,153759.29206169,0.0
2019-04-26 17:00:00,5262.32,5266.0,5261.55,5266.0,30.498542,160540.03947963,240.0,19.512307,102717.2370592,1.0
2019-04-26 18:00:00,5264.59,5271.97,5263.68,5270.5,13.873095,73064.95641436,171.0,8.509137,44819.94343261,1.0
2019-04-26 19:00:00,5245.48,5252.55,5243.71,5247.45,40.991797,215154.61054938,256.0,30.256643,158816.72935639,1.0
2019-04-26 20:00:00,5260.46,5269.79,5257.48,5269.79,20.355868,107164.04698806,220.0,12.100588,63705.06804431,1.0
2019-04-26 21:00:00,5279.11,5287.24,5277.27,5285.89,13.863694,73214.88663023,158.0,9.163256,48392.03207874,1.0
2019-04-26 22:00:00,5294.02,5297.0,5292.88,5296.0,12.245227,64842.24445726,132.0,10.320026,54647.35051018,1.0
2019-04-26 23:00:00,5307.63,5317.1,5307.63,5312.24,11.992707,63709.79702936,159.0,9.694488,51501.003816,1.0
2019-04-27 00:00:00,5315.0,5315.0,5302.27,5311.77,36.342169,192957.01997353,288.0,7.545863,40081.08948154,0.0
2019-04-27 01:00:00,5300.93,5301.95,5295.0,5299.16,11.639783,61669.48422368,120.0,2.738399,14515.09110647,0.0
2019-04-27 02:00:00,5299.51,5300.23,5295.8,5296.68,8.973652,47537.47218192,99.0,2.975532,15764.08490904,0.0
2019-04-27 03:00:00,5293.68,5294.0,5291.93,5293.99,5.682019,30075.24141279,66.0,2.181772,11549.39626885,1.0
2019-04-27 04:00:00,5287.5,5290.58,5280.83,5286.97,31.01704,163988.20637251,354.0,18.163988,96036.21727531,0.0
2019-04-27 05:00:00,5285.38,5286.36,5284.55,5284.55,7.721054,40807.46669105,89.0,2.659057,14055.04558478,0.0
2019-04-27 06:00:00,5309.78,5311.84,5309.78,5311.81,14.753824,78349.76799891,169.0,10.20091,54171.54714143,1.0
2019-04-27 07:00:00,5318.02,5319.03,5316.23,5318.93,10.839204,57641.24315271,98.0,6.753797,35918.06830294,1.0
2019-04-27 08:00:00,5322.98,5323.05,5319.47,5320.92,13.552918,72126.19792503,116.0,8.915694,47452.72960945,0.0
2019-04-27 09:00:00,5298.31,5299.99,5296.54,5298.2,6.907424,36598.75863407,98.0,3.001547,15904.81828142,0.0
2019-04-27 10:00:00,5279.0,5279.82,5278.0,5279.8,7.42889,39214.93399669,111.0,4.623753,24408.63396333,1.0
2019-04-27 11:00:00,5282.99,5285.0,5281.06,5284.56,8.1015,42805.32932458,85.0,3.956545,20905.30492044,1.0
2019-04-27 12:00:00,5277.54,5278.93,5276.17,5276.55,9.239035,48754.71603881,131.0,5.482974,28935.41047553,0.0
2019-04-27 13:00:00,5266.23,5266.68,5262.43,5262.43,21.386297,112565.99046006,211.0,14.492991,76285.01487728,0.0
2019-04-27 14:00:00,5278.7,5280.76,5276.47,5276.85,6.579032,34727.46725778,103.0,2.75689,14553.11407654,0.0
2019-04-27 15:00:00,5284.8,5287.49,5283.11,5286.04,5.194208,27449.32066547,97.0,2.465556,13030.25763374,1.0
2019-04-27 16:00:00,5282.64,5284.99,5282.54,5284.26,4.254166,22474.748791,71.0,3.070678,16221.93939172,1.0
2019-04-27 17:00:00,5301.31,5301.32,5298.9,5298.95,25.75449,136499.27774473,177.0,14.947868,79226.49957062,0.0
2019-04-27 18:00:00,5319.35,5319.4,5317.94,5319.0,11.21688,59660.70947367,86.0,5.721519,30432.91025838,0.0
2019-04-27 19:00:00,5307.98,5311.62,5307.98,5310.91,3.754319,19936.34125101,86.0,1.829503,9715.63625997,1.0
2019-04-27 20:00:00,5328.9,5330.11,5326.24,5326.25,13.793599,73483.23736217,130.0,4.733288,25218.2544978,0.0
2019-04-27 21:00:00,5329.05,5332.04,5329.05,5331.96,5.47517,29188.54802454,94.0,4.11605,21944.11648972,1.0
2019-04-27 22:00:00,5328.08,5332.6,5328.08,5331.73,9.189668,48978.77555635,106.0,5.666857,30203.6980756,1.0
2019-04-27 23:00:00,5324.05,5329.6,5324.04,5326.96,9.821152,52325.68202377,108.0,6.167873,32861.77960755,1.0
2019-04-28 00:00:00,5295.69,5297.76,5293.54,5293.64,5.450102,28860.8817916,107.0,2.170098,11492.19002621,0.0
2019-04-28 01:00:00,5310.16,5311.92,5310.16,5311.01,3.520755,18698.22715907,66.0,1.773937,9421.45059793,1.0
2019-04-28 02:00:00,5305.56,5308.64,5301.51,5301.51,14.761518,78302.47800894,157.0,7.432493,39423.54142224,0.0
2019-04-28 03:00:00,5291.58,5292.53,5288.1,5288.1,10.775492,57003.64736267,99.0,7.372455,39003.19227629,0.0
2019-04-28 04:00:00,5306.57,5307.69,5305.97,5307.69,3.29216,17471.40969474,71.0,3.099925,16451.37680463,1.0
2019-04-28 05:00:00,5298.31,5300.32,5296.19,5296.21,6.761047,35823.89589969,106.0,2.767832,14666.76449197,0.0
2019-04-28 06:00:00,5311.16,5314.5,5310.7,5314.5,8.582542,45592.99194128,128.0,4.759249,25283.47822164,1.0
2019-04-28 07:00:00,5312.36,5315.64,5312.36,5315.64,5.404771,28722.44436659,59.0,3.350387,17805.6747949,1.0
2019-04-28 08:00:00,5319.37,5323.36,5319.37,5323.27,11.166192,59422.56731553,115.0,9.307163,49528.91930382,1.0
2019-04-28 09:00:00,5320.19,5321.8,5319.21,5320.97,3.400236,18089.35276478,76.0,1.333983,7096.97925713,1.0
2019-04-28 10:00:00,5313.82,5315.44,5310.92,5312.0,11.391262,60522.9725944,94.0,1.27768,6789.93660696,0.0
2019-04-28 11:00:00,5329.79,5335.0,5329.79,5334.0,43.121475,230001.12876132,226.0,35.621776,190010.60403976,1.0
2019-04-28 12:00:00,5334.76,5336.91,5333.12,5334.2,41.526629,221527.51852538,174.0,22.314028,119035.85126224,0.0
2019-04-28 13:00:00,5320.46,5321.45,5317.33,5321.43,7.932223,42195.82090134,122.0,4.112194,21879.34262178,1.0
2019-04-28 14:00:00,5287.6,5288.47,5282.58,5284.32,51.917481,274418.71049977,338.0,18.7736,99210.21626018,0.0
2019-04-28 15:00:00,5296.99,5297.41,5294.98,5295.9,12.028854,63706.45565326,132.0,8.593381,45512.12842866,0.0
2019-04-28 16:00:00,5333.68,5334.42,5332.42,5334.12,8.217103,43823.25614403,102.0,1.520862,8112.37760324,1.0
2019-04-28 17:00:00,5320.0,5320.78,5319.21,5320.78,7.387821,39302.59406587,71.0,2.870486,15270.67117508,1.0
2019-04-28 18:00:00,5318.7,5320.04,5316.68,5317.11,4.07867,21692.37032702,50.0,0.886402,4715.00264447,0.0
2019-04-28 19:00:00,5308.12,5310.73,5307.25,5309.52,3.850934,20443.56223931,70.0,3.255495,17282.92929307,1.0
2019-04-28 20:00:00,5291.17,5291.61,5287.25,5287.48,4.462554,23606.28827731,72.0,3.323951,17583.06926478,0.0
2019-04-28 21:00:00,5280.02,5281.47,5278.14,5280.49,5.723821,30222.08742411,92.0,4.31868,22803.83211229,1.0
2019-04-28 22:00:00,5286.0,5286.97,5285.11,5286.74,4.349434,22993.37366745,58.0,2.507252,13254.68933699,1.0
2019-04-28 23:00:00,5313.05,5315.43,5313.02,5315.2,2.63657,14013.22796862,74.0,1.642586,8730.41587328,1.0
2019-04-29 00:00:00,5309.81,5309.99,5303.77,5304.16,18.327414,97251.54350649,186.0,10.968051,58206.86807305,0.0
2019-04-29 01:00:00,5325.35,5325.37,5321.66,5323.0,4.896096,26065.77181534,101.0,1.811214,9643.7087892,0.0
2019-04-29 02:00:00,5318.1,5320.93,5318.1,5320.9,4.451393,23678.87540466,75.0,2.839664,15106.53602784,1.0
2019-04-29 03:00:00,5320.44,5320.87,5319.81,5320.02,3.534528,18805.7894014,54.0,2.03848,10846.07081527,0.0
2019-04-29 04:00:00,5318.31,5326.98,5317.93,5320.12,66.922879,356173.59563362,569.0,41.014481,218299.53961919,1.0
2019-04-29 05:00:00,5327.27,5328.93,5324.11,5325.44,8.877239,47282.64861538,142.0,2.701305,14388.17660026,0.0
2019-04-29 06:00:00,5318.37,5318.87,5316.49,5316.88,4.220061,22440.88638098,115.0,3.127811,16633.30516431,0.0
2019-04-29 07:00:00,5318.27,5318.29,5314.42,5317.27,12.081644,64225.10881799,128.0,1.436493,7638.58293662,0.0
2019-04-29 08:00:00,5301.45,5302.04,5299.77,5300.04,10.654475,56476.33573841,125.0,6.875872,36449.7551605,0.0
2019-04-29 09:00:00,5303.49,5304.3,5303.02,5304.25,11.538903,61203.26165995,111.0,9.776666,51856.86453983,1.0
2019-04-29 10:00:00,5298.14,5299.91,5296.78,5299.1,5.002822,26506.60454605,70.0,2.411192,12776.58784285,1.0
2019-04-29 11:00:00,5266.61,5266.61,5260.5,5260.96,13.299739,70009.88554801,203.0,6.06687,31938.54911349,0.0
2019-04-29 12:00:00,5279.41,5279.41,5275.2,5277.82,12.455513,65738.55108771,105.0,6.217192,32818.55855779,0.0
2019-04-29 13:00:00,5241.39,5242.93,5236.93,5239.3,24.505687,128415.13406005,208.0,12.943664,67836.20758337,0.0
2019-04-29 14:00:00,5243.92,5247.85,5243.3,5247.41,37.488383,196659.21704523,226.0,9.471779,49687.14439698,1.0
2019-04-29 15:00:00,5260.94,5260.94,5259.27,5259.92,10.873229,57190.20445389,146.0,7.009076,36866.60707734,0.0
2019-04-29 16:00:00,5231.97,5237.91,5230.86,5236.96,40.736285,213256.16169818,165.0,28.591988,149664.55710433,1.0
2019-04-29 17:00:00,5254.06,5256.77,5252.44,5256.34,3.963976,20830.34353407,78.0,2.997903,15754.05397979,1.0
2019-04-29 18:00:00,5239.35,5240.61,5236.48,5238.12,11.926637,62473.35904221,109.0,2.201891,11536.94905878,0.0
2019-04-29 19:00:00,5241.92,5243.55,5237.57,5242.39,14.8853,78004.74174168,194.0,8.325934,43629.9143928,1.0
2019-04-29 20:00:00,5239.89,5240.87,5233.52,5237.06,12.708211,66552.48182755,144.0,6.808265,35656.74337731,0.0
2019-04-29 21:00:00,5214.0,5214.0,5212.47,5213.8,4.427049,23079.97479748,97.0,2.928812,15269.85194491,0.0
2019-04-29 22:00:00,5209.92,5211.54,5208.07,5210.04,4.308253,22444.73125699,102.0,2.060151,10733.2052247,1.0
2019-04-29 23:00:00,5213.87,5215.89,5210.82,5215.88,6.356932,33143.94844967,107.0,3.941491,20551.50365497,1.0
2019-04-30 00:00:00,5238.14,5239.99,5236.56,5239.99,8.532462,44694.65557382,147.0,7.050296,36931.63913938,1.0
2019-04-30 01:00:00,5243.9,5246.63,5242.08,5244.15,24.072503,126225.33669513,182.0,5.530518,29006.25300374,1.0
2019-04-30 02:00:00,5253.86,5260.0,5253.64,5259.99,7.337213,38568.08486692,123.0,5.895821,30991.57773934,1.0
2019-04-30 03:00:00,5242.7,5245.83,5242.03,5245.82,3.159313,16565.8444917,55.0,1.737309,9109.81557576,1.0
2019-04-30 04:00:00,5217.6,5218.39,5216.0,5216.29,13.928179,72663.18225034,94.0,4.880562,25464.662921,0.0
2019-04-30 05:00:00,5201.0,5207.93,5200.54,5205.49,21.700486,112930.64723878,150.0,14.175633,73774.51941133,1.0
